career_name,onet_soc_code,onet_title,source_domain,concept_type,external_skill_id,technology_name,software_category_id,software_category_name,hot_technology,in_demand,score_eligible
Cyber Security Advice and Assessment Specialist,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.12.a|IBM Tivoli Access Management TAM,IBM Tivoli Access Management TAM,2.E.12.a,Access software,N,N,true
Cyber Security Analyst,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.12.a|IBM Tivoli Access Management TAM,IBM Tivoli Access Management TAM,2.E.12.a,Access software,N,N,true
Cyber Security Advice and Assessment Specialist,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.14.a|IBM Tivoli Identity Management TIM,IBM Tivoli Identity Management TIM,2.E.14.a,Authentication server software,N,N,true
Cyber Security Analyst,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.14.a|IBM Tivoli Identity Management TIM,IBM Tivoli Identity Management TIM,2.E.14.a,Authentication server software,N,N,true
Cyber Security Advice and Assessment Specialist,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.11.e|IBM WebSphere,IBM WebSphere,2.E.11.e,Cloud-based management software,N,N,true
Cyber Security Analyst,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.11.e|IBM WebSphere,IBM WebSphere,2.E.11.e,Cloud-based management software,N,N,true
Cyber Security Advice and Assessment Specialist,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.14.c|Imperva SecureSphere,Imperva SecureSphere,2.E.14.c,Network security and virtual private network VPN equipment software,N,N,true
Cyber Security Analyst,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.14.c|Imperva SecureSphere,Imperva SecureSphere,2.E.14.c,Network security and virtual private network VPN equipment software,N,N,true
Cyber Security Advice and Assessment Specialist,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.7.b|Integrated development environment IDE software,Integrated development environment IDE software,2.E.7.b,Development environment software,N,N,true
Cyber Security Analyst,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.7.b|Integrated development environment IDE software,Integrated development environment IDE software,2.E.7.b,Development environment software,N,N,true
Cyber Security Advice and Assessment Specialist,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.11.a|Integrity verification software,Integrity verification software,2.E.11.a,Network monitoring software,N,N,true
Cyber Security Analyst,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.11.a|Integrity verification software,Integrity verification software,2.E.11.a,Network monitoring software,N,N,true
Cyber Security Advice and Assessment Specialist,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.14.b|Intrusion detection system IDS,Intrusion detection system IDS,2.E.14.b,Network security or virtual private network VPN management software,N,N,true
Cyber Security Analyst,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.14.b|Intrusion detection system IDS,Intrusion detection system IDS,2.E.14.b,Network security or virtual private network VPN management software,N,N,true
Cyber Security Advice and Assessment Specialist,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.14.b|Intrusion prevention system IPS,Intrusion prevention system IPS,2.E.14.b,Network security or virtual private network VPN management software,N,N,true
Cyber Security Analyst,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.14.b|Intrusion prevention system IPS,Intrusion prevention system IPS,2.E.14.b,Network security or virtual private network VPN management software,N,N,true
Cyber Security Advice and Assessment Specialist,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.14.c|IpFilter,IpFilter,2.E.14.c,Network security and virtual private network VPN equipment software,N,N,true
Cyber Security Analyst,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.14.c|IpFilter,IpFilter,2.E.14.c,Network security and virtual private network VPN equipment software,N,N,true
Cyber Security Advice and Assessment Specialist,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.14.c|IpTables,IpTables,2.E.14.c,Network security and virtual private network VPN equipment software,N,N,true
Cyber Security Analyst,15-1212.00,Information Security Analysts,onet_software_skills,technology,2.E.14.c|IpTables,IpTables,2.E.14.c,Network security and virtual private network VPN equipment software,N,N,true
